PERMNO,date,TICKER,COMNAM,CUSIP,PRC,RET,SHROUT,vwretd,ewretd
89848,10/22/2010,AGG,ISHARES TRUST,46428722,108.50000,0.000461,117200,0.002655,0.005054
89848,10/25/2010,AGG,ISHARES TRUST,46428722,108.51000,0.000092,117200,0.003724,0.005161
89848,10/26/2010,AGG,ISHARES TRUST,46428722,108.26000,-0.002304,117200,-0.000428,0.000521
89848,10/27/2010,AGG,ISHARES TRUST,46428722,108.05000,-0.001940,117200,-0.003317,-0.004151
89848,10/28/2010,AGG,ISHARES TRUST,46428722,108.32000,0.002499,117200,0.001143,-0.000819
89848,10/29/2010,AGG,ISHARES TRUST,46428722,108.55000,0.002123,115000,0.001654,0.003562
89848,11/01/2010,AGG,ISHARES TRUST,46428722,108.23000,-0.000409,115000,0.000144,-0.003470
89848,11/02/2010,AGG,ISHARES TRUST,46428722,108.42000,0.001755,115000,0.009039,0.011679
89848,11/03/2010,AGG,ISHARES TRUST,46428722,108.40000,-0.000184,115000,0.003447,0.002310
89848,11/04/2010,AGG,ISHARES TRUST,46428722,108.92000,0.004797,115000,0.019910,0.017271
89848,11/05/2010,AGG,ISHARES TRUST,46428722,108.62000,-0.002754,115000,0.004011,0.004520
89848,11/08/2010,AGG,ISHARES TRUST,46428722,108.57000,-0.000460,115000,-0.000899,0.002139
89848,11/09/2010,AGG,ISHARES TRUST,46428722,108.04000,-0.004882,115000,-0.008481,-0.009238
89848,11/10/2010,AGG,ISHARES TRUST,46428722,107.95000,-0.000833,115000,0.005429,0.005936
89848,11/11/2010,AGG,ISHARES TRUST,46428722,107.94000,-0.000093,115000,-0.003619,-0.004355
89848,11/12/2010,AGG,ISHARES TRUST,46428722,107.51000,-0.003984,115000,-0.013378,-0.012542
89848,11/15/2010,AGG,ISHARES TRUST,46428722,106.92000,-0.005488,115000,-0.001330,-0.001282
89848,11/16/2010,AGG,ISHARES TRUST,46428722,107.18000,0.002432,115000,-0.016840,-0.016690
89848,11/17/2010,AGG,ISHARES TRUST,46428722,107.21000,0.000280,115000,0.001620,0.002874
89848,11/18/2010,AGG,ISHARES TRUST,46428722,107.18000,-0.000280,115000,0.015549,0.012536
89848,11/19/2010,AGG,ISHARES TRUST,46428722,107.30000,0.001120,115000,0.003735,0.003857
89848,11/22/2010,AGG,ISHARES TRUST,46428722,107.56000,0.002423,115000,-0.000276,0.001012
89848,11/23/2010,AGG,ISHARES TRUST,46428722,107.67000,0.001023,115000,-0.014125,-0.010233
89848,11/24/2010,AGG,ISHARES TRUST,46428722,107.15000,-0.004830,115000,0.015663,0.014284
89848,11/26/2010,AGG,ISHARES TRUST,46428722,107.37000,0.002053,115000,-0.006875,-0.002551
89848,11/29/2010,AGG,ISHARES TRUST,46428722,107.44000,0.000652,115000,-0.000913,-0.000616
89848,11/30/2010,AGG,ISHARES TRUST,46428722,107.37000,-0.000652,112400,-0.005785,-0.005337
89848,12/01/2010,AGG,ISHARES TRUST,46428722,106.26000,-0.005189,112400,0.020809,0.013248
89848,12/02/2010,AGG,ISHARES TRUST,46428722,106.05000,-0.001976,112400,0.012215,0.008930
89848,12/03/2010,AGG,ISHARES TRUST,46428722,106.26000,0.001980,112400,0.003956,0.005112
89848,12/06/2010,AGG,ISHARES TRUST,46428722,106.65000,0.003670,112400,0.000026,0.002998
89848,12/07/2010,AGG,ISHARES TRUST,46428722,105.82000,-0.007782,112400,0.000186,0.000222
89848,12/08/2010,AGG,ISHARES TRUST,46428722,105.31000,-0.004820,112400,0.001545,-0.000997
89848,12/09/2010,AGG,ISHARES TRUST,46428722,105.50000,0.001804,112400,0.003571,0.003485
89848,12/10/2010,AGG,ISHARES TRUST,46428722,105.30000,-0.001896,112400,0.006422,0.006810
89848,12/13/2010,AGG,ISHARES TRUST,46428722,105.37000,0.000665,112400,0.000189,-0.001497
89848,12/14/2010,AGG,ISHARES TRUST,46428722,104.78200,-0.005580,112400,0.000280,-0.001438
89848,12/15/2010,AGG,ISHARES TRUST,46428722,104.60000,-0.001737,112400,-0.005251,-0.004135
89848,12/16/2010,AGG,ISHARES TRUST,46428722,104.80000,0.001912,112400,0.005847,0.007872
89848,12/17/2010,AGG,ISHARES TRUST,46428722,105.37000,0.005439,112400,0.001558,0.003659
89848,12/20/2010,AGG,ISHARES TRUST,46428722,105.44000,0.000664,112400,0.001819,0.000713
89848,12/21/2010,AGG,ISHARES TRUST,46428722,105.64000,0.001897,112400,0.007182,0.008646
89848,12/22/2010,AGG,ISHARES TRUST,46428722,105.51750,-0.001160,112400,0.003138,0.003308
89848,12/23/2010,AGG,ISHARES TRUST,46428722,105.32000,-0.001872,112400,-0.001189,0.000450
89848,12/27/2010,AGG,ISHARES TRUST,46428722,105.62000,0.002848,112400,0.000674,0.003488
89848,12/28/2010,AGG,ISHARES TRUST,46428722,104.66000,-0.005833,112400,0.000790,-0.000240
89848,12/29/2010,AGG,ISHARES TRUST,46428722,105.40000,0.007070,112400,0.002732,0.004122
89848,12/30/2010,AGG,ISHARES TRUST,46428722,105.32000,-0.000759,112400,-0.000804,0.001311
89848,12/31/2010,AGG,ISHARES TRUST,46428722,105.75000,0.004083,108800,-0.000238,0.000868
89848,01/03/2011,AGG,ISHARES TRUST,46428722,105.63000,-0.001135,108800,0.011205,0.012533
89848,01/04/2011,AGG,ISHARES TRUST,46428722,105.66000,0.000284,108800,-0.003888,-0.006753
89848,01/05/2011,AGG,ISHARES TRUST,46428722,105.15000,-0.004827,108800,0.005374,0.007944
89848,01/06/2011,AGG,ISHARES TRUST,46428722,105.17000,0.000190,108800,-0.002519,-0.001211
89848,01/07/2011,AGG,ISHARES TRUST,46428722,105.51000,0.003233,108800,-0.001946,-0.002848
89848,01/10/2011,AGG,ISHARES TRUST,46428722,105.79000,0.002654,108800,-0.000718,0.002287
89848,01/11/2011,AGG,ISHARES TRUST,46428722,105.58000,-0.001985,108800,0.005025,0.005963
89848,01/12/2011,AGG,ISHARES TRUST,46428722,105.57000,-0.000095,108800,0.009020,0.008259
89848,01/13/2011,AGG,ISHARES TRUST,46428722,105.95000,0.003599,108800,-0.001887,-0.000500
89848,01/14/2011,AGG,ISHARES TRUST,46428722,105.73000,-0.002076,108800,0.006638,0.004736
89848,01/18/2011,AGG,ISHARES TRUST,46428722,105.66000,-0.000662,108800,0.002164,0.002518
89848,01/19/2011,AGG,ISHARES TRUST,46428722,105.68000,0.000189,108800,-0.012230,-0.016081
89848,01/20/2011,AGG,ISHARES TRUST,46428722,105.28000,-0.003785,108800,-0.003822,-0.007600
89848,01/21/2011,AGG,ISHARES TRUST,46428722,105.61000,0.003135,108800,0.001269,-0.000136
89848,01/24/2011,AGG,ISHARES TRUST,46428722,105.55000,-0.000568,108800,0.006285,0.006046
89848,01/25/2011,AGG,ISHARES TRUST,46428722,105.88000,0.003126,108800,-0.000435,-0.001076
89848,01/26/2011,AGG,ISHARES TRUST,46428722,105.53000,-0.003306,108800,0.007330,0.011707
89848,01/27/2011,AGG,ISHARES TRUST,46428722,105.71000,0.001706,108800,0.002122,0.001653
89848,01/28/2011,AGG,ISHARES TRUST,46428722,105.86000,0.001419,108800,-0.017212,-0.017784
89848,01/31/2011,AGG,ISHARES TRUST,46428722,105.66000,-0.001889,106200,0.007620,0.005212
89848,02/01/2011,AGG,ISHARES TRUST,46428722,105.12000,-0.002119,106200,0.017011,0.014753
89848,02/02/2011,AGG,ISHARES TRUST,46428722,105.00000,-0.001142,106200,-0.002218,-0.000556
89848,02/03/2011,AGG,ISHARES TRUST,46428722,104.61000,-0.003714,106200,0.002926,0.001939
89848,02/04/2011,AGG,ISHARES TRUST,46428722,104.26000,-0.003346,106200,0.002168,0.001326
89848,02/07/2011,AGG,ISHARES TRUST,46428722,104.30000,0.000384,106200,0.006122,0.006745
89848,02/08/2011,AGG,ISHARES TRUST,46428722,104.00000,-0.002876,106200,0.004562,0.003895
89848,02/09/2011,AGG,ISHARES TRUST,46428722,104.19000,0.001827,106200,-0.003430,-0.003610
89848,02/10/2011,AGG,ISHARES TRUST,46428722,103.89000,-0.002879,106200,0.001331,0.000472
89848,02/11/2011,AGG,ISHARES TRUST,46428722,104.30000,0.003947,106200,0.006107,0.006629
89848,02/14/2011,AGG,ISHARES TRUST,46428722,104.35000,0.000479,106200,0.003390,0.003197
89848,02/15/2011,AGG,ISHARES TRUST,46428722,104.48000,0.001246,106200,-0.003185,-0.003015
89848,02/16/2011,AGG,ISHARES TRUST,46428722,104.48000,0.000000,106200,0.007512,0.006352
89848,02/17/2011,AGG,ISHARES TRUST,46428722,104.73000,0.002393,106200,0.003948,0.005617
89848,02/18/2011,AGG,ISHARES TRUST,46428722,104.69000,-0.000382,106200,0.001227,0.001088
89848,02/22/2011,AGG,ISHARES TRUST,46428722,105.07000,0.003630,106200,-0.021038,-0.020645
89848,02/23/2011,AGG,ISHARES TRUST,46428722,105.15000,0.000761,106200,-0.006545,-0.008481
89848,02/24/2011,AGG,ISHARES TRUST,46428722,105.17000,0.000190,106200,-0.000131,0.002655
89848,02/25/2011,AGG,ISHARES TRUST,46428722,105.45000,0.002662,106200,0.012918,0.015057
89848,02/28/2011,AGG,ISHARES TRUST,46428722,105.65000,0.001897,104600,0.005333,0.002853
89848,03/01/2011,AGG,ISHARES TRUST,46428722,105.28000,-0.000805,104600,-0.014888,-0.011157
89848,03/02/2011,AGG,ISHARES TRUST,46428722,105.11000,-0.001615,104600,0.002830,0.002967
89848,03/03/2011,AGG,ISHARES TRUST,46428722,104.74000,-0.003520,104600,0.016072,0.013356
89848,03/04/2011,AGG,ISHARES TRUST,46428722,105.02000,0.002673,104600,-0.005889,-0.003337
89848,03/07/2011,AGG,ISHARES TRUST,46428722,105.07000,0.000476,104600,-0.009398,-0.009718
89848,03/08/2011,AGG,ISHARES TRUST,46428722,104.99000,-0.000761,104600,0.008078,0.008947
89848,03/09/2011,AGG,ISHARES TRUST,46428722,105.24000,0.002381,104600,-0.002433,-0.003092
89848,03/10/2011,AGG,ISHARES TRUST,46428722,105.61000,0.003516,104600,-0.019773,-0.019528
89848,03/11/2011,AGG,ISHARES TRUST,46428722,105.63000,0.000189,104600,0.006950,0.002937
89848,03/14/2011,AGG,ISHARES TRUST,46428722,105.69000,0.000568,104600,-0.005471,-0.006664
89848,03/15/2011,AGG,ISHARES TRUST,46428722,105.73000,0.000378,104600,-0.011143,-0.010769
89848,03/16/2011,AGG,ISHARES TRUST,46428722,106.03000,0.002837,104600,-0.016629,-0.010119
89848,03/17/2011,AGG,ISHARES TRUST,46428722,105.96000,-0.000660,104600,0.012207,0.007240
89848,03/18/2011,AGG,ISHARES TRUST,46428722,105.92000,-0.000378,104600,0.004853,0.008049
89848,03/21/2011,AGG,ISHARES TRUST,46428722,105.67000,-0.002360,104600,0.016431,0.015753
89848,03/22/2011,AGG,ISHARES TRUST,46428722,105.68000,0.000095,104600,-0.003235,-0.001224
89848,03/23/2011,AGG,ISHARES TRUST,46428722,105.63000,-0.000473,104600,0.002867,0.002902
89848,03/24/2011,AGG,ISHARES TRUST,46428722,105.34000,-0.002745,104600,0.008540,0.005814
89848,03/25/2011,AGG,ISHARES TRUST,46428722,105.25000,-0.000854,104600,0.003130,0.003927
89848,03/28/2011,AGG,ISHARES TRUST,46428722,105.20000,-0.000475,104600,-0.003324,-0.001773
89848,03/29/2011,AGG,ISHARES TRUST,46428722,105.07000,-0.001236,104600,0.007158,0.005552
89848,03/30/2011,AGG,ISHARES TRUST,46428722,105.25000,0.001713,104600,0.008221,0.007886
89848,03/31/2011,AGG,ISHARES TRUST,46428722,105.13000,-0.001140,104000,-0.000603,0.002407
89848,04/01/2011,AGG,ISHARES TRUST,46428722,104.96000,0.001363,104000,0.005456,0.003529
89848,04/04/2011,AGG,ISHARES TRUST,46428722,105.13000,0.001620,104000,0.001162,0.000958
89848,04/05/2011,AGG,ISHARES TRUST,46428722,104.91000,-0.002093,104000,0.001331,0.001920
89848,04/06/2011,AGG,ISHARES TRUST,46428722,104.60000,-0.002955,104000,0.001737,0.002638
89848,04/07/2011,AGG,ISHARES TRUST,46428722,104.76000,0.001530,104000,-0.002255,-0.002513
89848,04/08/2011,AGG,ISHARES TRUST,46428722,104.56000,-0.001909,104000,-0.003388,-0.004745
89848,04/11/2011,AGG,ISHARES TRUST,46428722,104.66000,0.000956,104000,-0.004720,-0.006491
89848,04/12/2011,AGG,ISHARES TRUST,46428722,105.06000,0.003822,104000,-0.009236,-0.010338
89848,04/13/2011,AGG,ISHARES TRUST,46428722,105.17000,0.001047,104000,0.001303,0.001645
89848,04/14/2011,AGG,ISHARES TRUST,46428722,105.07000,-0.000951,104000,0.000539,0.002637
89848,04/15/2011,AGG,ISHARES TRUST,46428722,105.45000,0.003617,104000,0.003963,0.004948
89848,04/18/2011,AGG,ISHARES TRUST,46428722,105.63000,0.001707,104000,-0.011611,-0.011485
89848,04/19/2011,AGG,ISHARES TRUST,46428722,105.84000,0.001988,104000,0.005720,0.003512
89848,04/20/2011,AGG,ISHARES TRUST,46428722,105.69000,-0.001417,104000,0.014266,0.012661
89848,04/21/2011,AGG,ISHARES TRUST,46428722,105.76000,0.000662,104000,0.005868,0.004946
89848,04/25/2011,AGG,ISHARES TRUST,46428722,105.82000,0.000567,104000,-0.001841,-0.000562
89848,04/26/2011,AGG,ISHARES TRUST,46428722,106.21000,0.003685,104000,0.008147,0.005423
89848,04/27/2011,AGG,ISHARES TRUST,46428722,106.12000,-0.000847,104000,0.006160,0.005247
89848,04/28/2011,AGG,ISHARES TRUST,46428722,106.37000,0.002356,104000,0.002940,0.001926
89848,04/29/2011,AGG,ISHARES TRUST,46428722,106.46000,0.000846,103100,0.003121,0.003668
89848,05/02/2011,AGG,ISHARES TRUST,46428722,106.20000,0.000527,103100,-0.003566,-0.006003
89848,05/03/2011,AGG,ISHARES TRUST,46428722,106.23000,0.000283,103100,-0.006643,-0.009097
89848,05/04/2011,AGG,ISHARES TRUST,46428722,106.43000,0.001883,103100,-0.007961,-0.008801
89848,05/05/2011,AGG,ISHARES TRUST,46428722,106.67000,0.002255,103100,-0.009446,-0.006183
89848,05/06/2011,AGG,ISHARES TRUST,46428722,106.66000,-0.000094,103100,0.004605,0.004575
89848,05/09/2011,AGG,ISHARES TRUST,46428722,106.78000,0.001125,103100,0.006144,0.006964
89848,05/10/2011,AGG,ISHARES TRUST,46428722,106.59000,-0.001779,103100,0.008469,0.009877
89848,05/11/2011,AGG,ISHARES TRUST,46428722,106.78000,0.001783,103100,-0.012234,-0.011619
89848,05/12/2011,AGG,ISHARES TRUST,46428722,106.62000,-0.001498,103100,0.004028,0.004319
89848,05/13/2011,AGG,ISHARES TRUST,46428722,106.79000,0.001594,103100,-0.008902,-0.009009
89848,05/16/2011,AGG,ISHARES TRUST,46428722,107.02000,0.002154,103100,-0.006952,-0.010372
89848,05/17/2011,AGG,ISHARES TRUST,46428722,107.14000,0.001121,103100,-0.000633,-0.004038
89848,05/18/2011,AGG,ISHARES TRUST,46428722,106.97000,-0.001587,103100,0.010736,0.010977
89848,05/19/2011,AGG,ISHARES TRUST,46428722,106.89000,-0.000748,103100,0.002341,0.000843
89848,05/20/2011,AGG,ISHARES TRUST,46428722,106.99000,0.000936,103100,-0.006785,-0.004414
89848,05/23/2011,AGG,ISHARES TRUST,46428722,107.08000,0.000841,103100,-0.012998,-0.013172
89848,05/24/2011,AGG,ISHARES TRUST,46428722,107.12000,0.000374,103100,-0.000394,-0.001002
89848,05/25/2011,AGG,ISHARES TRUST,46428722,107.10000,-0.000187,103100,0.005075,0.005819
89848,05/26/2011,AGG,ISHARES TRUST,46428722,107.33000,0.002148,103100,0.005325,0.007791
89848,05/27/2011,AGG,ISHARES TRUST,46428722,107.43000,0.000932,103100,0.005110,0.006103
89848,05/31/2011,AGG,ISHARES TRUST,46428722,107.46000,0.000279,105600,0.010286,0.009375
89848,06/01/2011,AGG,ISHARES TRUST,46428722,107.61000,0.004306,105600,-0.023067,-0.019626
89848,06/02/2011,AGG,ISHARES TRUST,46428722,107.18000,-0.003996,105600,-0.000633,-0.000076
89848,06/03/2011,AGG,ISHARES TRUST,46428722,107.32000,0.001306,105600,-0.009286,-0.009502
89848,06/06/2011,AGG,ISHARES TRUST,46428722,107.34000,0.000186,105600,-0.012446,-0.013344
89848,06/07/2011,AGG,ISHARES TRUST,46428722,107.56000,0.002050,105600,0.000282,0.001428
89848,06/08/2011,AGG,ISHARES TRUST,46428722,107.65000,0.000837,105600,-0.005968,-0.010672
89848,06/09/2011,AGG,ISHARES TRUST,46428722,107.49000,-0.001486,105600,0.007448,0.005505
89848,06/10/2011,AGG,ISHARES TRUST,46428722,107.48000,-0.000093,105600,-0.014080,-0.011776
89848,06/13/2011,AGG,ISHARES TRUST,46428722,107.34000,-0.001303,105600,-0.000903,-0.005617
89848,06/14/2011,AGG,ISHARES TRUST,46428722,107.05000,-0.002702,105600,0.013861,0.014384
89848,06/15/2011,AGG,ISHARES TRUST,46428722,107.32000,0.002522,105600,-0.017293,-0.014059
89848,06/16/2011,AGG,ISHARES TRUST,46428722,107.39000,0.000652,105600,-0.000108,-0.000800
89848,06/17/2011,AGG,ISHARES TRUST,46428722,107.48990,0.000930,105600,0.002163,0.001297
89848,06/20/2011,AGG,ISHARES TRUST,46428722,107.35000,-0.001302,105600,0.005342,0.002474
89848,06/21/2011,AGG,ISHARES TRUST,46428722,107.45000,0.000932,105600,0.015891,0.016179
89848,06/22/2011,AGG,ISHARES TRUST,46428722,107.38000,-0.000651,105600,-0.005474,-0.003055
89848,06/23/2011,AGG,ISHARES TRUST,46428722,107.73000,0.003260,105600,-0.002584,-0.000871
89848,06/24/2011,AGG,ISHARES TRUST,46428722,107.63000,-0.000928,105600,-0.010561,-0.002417
89848,06/27/2011,AGG,ISHARES TRUST,46428722,107.44000,-0.001765,105600,0.008067,0.005460
89848,06/28/2011,AGG,ISHARES TRUST,46428722,107.01000,-0.004002,105600,0.013690,0.010609
89848,06/29/2011,AGG,ISHARES TRUST,46428722,106.69000,-0.002990,105600,0.008723,0.004950
89848,06/30/2011,AGG,ISHARES TRUST,46428722,106.67000,-0.000187,111100,0.009707,0.008397
89848,07/01/2011,AGG,ISHARES TRUST,46428722,106.40000,0.000315,111100,0.013471,0.010064
89848,07/05/2011,AGG,ISHARES TRUST,46428722,106.81000,0.003853,111100,-0.000017,0.000809
89848,07/06/2011,AGG,ISHARES TRUST,46428722,106.87000,0.000562,111100,0.001147,0.002874
89848,07/07/2011,AGG,ISHARES TRUST,46428722,106.57000,-0.002807,111100,0.010619,0.011712
89848,07/08/2011,AGG,ISHARES TRUST,46428722,107.12000,0.005161,111100,-0.006327,-0.004797
89848,07/11/2011,AGG,ISHARES TRUST,46428722,107.41000,0.002707,111100,-0.019338,-0.016317
89848,07/12/2011,AGG,ISHARES TRUST,46428722,107.50000,0.000838,111100,-0.003806,-0.002238
89848,07/13/2011,AGG,ISHARES TRUST,46428722,107.71000,0.001953,111100,0.005001,0.007494
89848,07/14/2011,AGG,ISHARES TRUST,46428722,107.44000,-0.002507,111100,-0.008041,-0.009534
89848,07/15/2011,AGG,ISHARES TRUST,46428722,107.59000,0.001396,111100,0.006174,0.004226
89848,07/18/2011,AGG,ISHARES TRUST,46428722,107.43000,-0.001487,111100,-0.009471,-0.011054
89848,07/19/2011,AGG,ISHARES TRUST,46428722,107.66000,0.002141,111100,0.016157,0.013523
89848,07/20/2011,AGG,ISHARES TRUST,46428722,107.49000,-0.001579,111100,0.000056,0.000967
89848,07/21/2011,AGG,ISHARES TRUST,46428722,107.32000,-0.001582,111100,0.012251,0.008889
89848,07/22/2011,AGG,ISHARES TRUST,46428722,107.55000,0.002143,111100,0.001438,0.001586
89848,07/25/2011,AGG,ISHARES TRUST,46428722,107.24000,-0.002882,111100,-0.006273,-0.007887
89848,07/26/2011,AGG,ISHARES TRUST,46428722,107.49000,0.002331,111100,-0.004537,-0.004068
89848,07/27/2011,AGG,ISHARES TRUST,46428722,107.31000,-0.001675,111100,-0.021640,-0.021094
89848,07/28/2011,AGG,ISHARES TRUST,46428722,107.52000,0.001957,111100,-0.002926,-0.001403
89848,07/29/2011,AGG,ISHARES TRUST,46428722,108.16000,0.005952,113300,-0.005606,-0.003052
89848,08/01/2011,AGG,ISHARES TRUST,46428722,108.11750,0.002380,113300,-0.003610,-0.000879
89848,08/02/2011,AGG,ISHARES TRUST,46428722,108.58000,0.004278,113300,-0.025643,-0.021078
89848,08/03/2011,AGG,ISHARES TRUST,46428722,108.69000,0.001013,113300,0.004954,0.002260
89848,08/04/2011,AGG,ISHARES TRUST,46428722,109.27000,0.005336,113300,-0.050349,-0.047411
89848,08/05/2011,AGG,ISHARES TRUST,46428722,108.55000,-0.006589,113300,-0.004786,-0.012547
89848,08/08/2011,AGG,ISHARES TRUST,46428722,108.60000,0.000461,113300,-0.068664,-0.072385
89848,08/09/2011,AGG,ISHARES TRUST,46428722,109.24000,0.005893,113300,0.051213,0.047193
89848,08/10/2011,AGG,ISHARES TRUST,46428722,110.13000,0.008147,113300,-0.038549,-0.029835
89848,08/11/2011,AGG,ISHARES TRUST,46428722,108.76000,-0.012440,113300,0.045246,0.037437
89848,08/12/2011,AGG,ISHARES TRUST,46428722,109.24000,0.004413,113300,0.004764,0.004185
89848,08/15/2011,AGG,ISHARES TRUST,46428722,109.41000,0.001556,113300,0.022829,0.023020
89848,08/16/2011,AGG,ISHARES TRUST,46428722,109.64000,0.002102,113300,-0.010894,-0.012918
89848,08/17/2011,AGG,ISHARES TRUST,46428722,109.82000,0.001642,113300,0.000845,0.000679
89848,08/18/2011,AGG,ISHARES TRUST,46428722,109.98000,0.001457,113300,-0.045310,-0.041324
89848,08/19/2011,AGG,ISHARES TRUST,46428722,110.03000,0.000455,113300,-0.015358,-0.012201
89848,08/22/2011,AGG,ISHARES TRUST,46428722,109.89000,-0.001272,113300,0.000037,-0.002608
89848,08/23/2011,AGG,ISHARES TRUST,46428722,109.63000,-0.002366,113300,0.033737,0.029031
89848,08/24/2011,AGG,ISHARES TRUST,46428722,109.01000,-0.005655,113300,0.011553,0.008018
89848,08/25/2011,AGG,ISHARES TRUST,46428722,109.23000,0.002018,113300,-0.015903,-0.015381
89848,08/26/2011,AGG,ISHARES TRUST,46428722,109.38000,0.001373,113300,0.016437,0.015544
89848,08/29/2011,AGG,ISHARES TRUST,46428722,109.26000,-0.001097,113300,0.029617,0.031522
89848,08/30/2011,AGG,ISHARES TRUST,46428722,109.60000,0.003112,113300,0.003760,0.004724
89848,08/31/2011,AGG,ISHARES TRUST,46428722,109.50000,-0.000912,115100,0.005091,0.003022
89848,09/01/2011,AGG,ISHARES TRUST,46428722,109.62000,0.003215,115100,-0.012121,-0.013773
89848,09/02/2011,AGG,ISHARES TRUST,46428722,109.95000,0.003010,115100,-0.024627,-0.022464
89848,09/06/2011,AGG,ISHARES TRUST,46428722,110.24000,0.002638,115100,-0.008132,-0.008986
89848,09/07/2011,AGG,ISHARES TRUST,46428722,109.98000,-0.002358,115100,0.029134,0.027153
89848,09/08/2011,AGG,ISHARES TRUST,46428722,110.01000,0.000273,115100,-0.010869,-0.012275
89848,09/09/2011,AGG,ISHARES TRUST,46428722,110.16000,0.001364,115100,-0.026578,-0.021056
89848,09/12/2011,AGG,ISHARES TRUST,46428722,109.94000,-0.001997,115100,0.004140,-0.000416
89848,09/13/2011,AGG,ISHARES TRUST,46428722,109.98000,0.000364,115100,0.010801,0.011949
89848,09/14/2011,AGG,ISHARES TRUST,46428722,110.00000,0.000182,115100,0.012782,0.011742
89848,09/15/2011,AGG,ISHARES TRUST,46428722,109.68000,-0.002909,115100,0.015461,0.008819
89848,09/16/2011,AGG,ISHARES TRUST,46428722,109.84000,0.001459,115100,0.003563,0.001512
89848,09/19/2011,AGG,ISHARES TRUST,46428722,110.08000,0.002185,115100,-0.010934,-0.014296
89848,09/20/2011,AGG,ISHARES TRUST,46428722,110.30000,0.001999,115100,-0.004104,-0.009079
89848,09/21/2011,AGG,ISHARES TRUST,46428722,110.48000,0.001632,115100,-0.029425,-0.024666
89848,09/22/2011,AGG,ISHARES TRUST,46428722,110.80000,0.002896,115100,-0.034393,-0.032856
89848,09/23/2011,AGG,ISHARES TRUST,46428722,110.23000,-0.005144,115100,0.005756,0.007256
89848,09/26/2011,AGG,ISHARES TRUST,46428722,109.98000,-0.002268,115100,0.021584,0.009890
89848,09/27/2011,AGG,ISHARES TRUST,46428722,109.83000,-0.001364,115100,0.012843,0.015760
89848,09/28/2011,AGG,ISHARES TRUST,46428722,109.74000,-0.000819,115100,-0.023685,-0.025352
89848,09/29/2011,AGG,ISHARES TRUST,46428722,109.70000,-0.000365,115100,0.008220,0.006640
89848,09/30/2011,AGG,ISHARES TRUST,46428722,110.11000,0.003737,123200,-0.024624,-0.018836
89848,10/03/2011,AGG,ISHARES TRUST,46428722,110.34000,0.004081,123200,-0.031921,-0.041273
89848,10/04/2011,AGG,ISHARES TRUST,46428722,110.00000,-0.003081,123200,0.023615,0.027309
89848,10/05/2011,AGG,ISHARES TRUST,46428722,109.63000,-0.003364,123200,0.019649,0.017119
89848,10/06/2011,AGG,ISHARES TRUST,46428722,109.45000,-0.001642,123200,0.020555,0.020344
89848,10/07/2011,AGG,ISHARES TRUST,46428722,109.23000,-0.002010,123200,-0.010924,-0.013551
89848,10/10/2011,AGG,ISHARES TRUST,46428722,109.01000,-0.002014,123200,0.034255,0.029485
89848,10/11/2011,AGG,ISHARES TRUST,46428722,109.27000,0.002385,123200,0.001062,0.005101
89848,10/12/2011,AGG,ISHARES TRUST,46428722,109.06000,-0.001922,123200,0.011796,0.015322
89848,10/13/2011,AGG,ISHARES TRUST,46428722,109.12000,0.000550,123200,-0.002945,-0.000734
89848,10/14/2011,AGG,ISHARES TRUST,46428722,108.94000,-0.001650,123200,0.017728,0.014655
89848,10/17/2011,AGG,ISHARES TRUST,46428722,109.37000,0.003947,123200,-0.020839,-0.020291
89848,10/18/2011,AGG,ISHARES TRUST,46428722,109.25000,-0.001097,123200,0.020776,0.018461
89848,10/19/2011,AGG,ISHARES TRUST,46428722,109.41000,0.001465,123200,-0.014157,-0.012744
89848,10/20/2011,AGG,ISHARES TRUST,46428722,109.35000,-0.000548,123200,0.003883,0.000394
89848,10/21/2011,AGG,ISHARES TRUST,46428722,109.41000,0.000549,123200,0.019253,0.016331
89848,10/24/2011,AGG,ISHARES TRUST,46428722,109.24000,-0.001554,123200,0.016759,0.021869
89848,10/25/2011,AGG,ISHARES TRUST,46428722,109.80000,0.005126,123200,-0.019816,-0.017915
89848,10/26/2011,AGG,ISHARES TRUST,46428722,109.50000,-0.002732,123200,0.011501,0.013134
89848,10/27/2011,AGG,ISHARES TRUST,46428722,109.08000,-0.003836,123200,0.036206,0.036277
89848,10/28/2011,AGG,ISHARES TRUST,46428722,109.51000,0.003942,123200,0.000256,0.000381
89848,10/31/2011,AGG,ISHARES TRUST,46428722,110.03000,0.004748,125300,-0.024638,-0.019053
89848,11/01/2011,AGG,ISHARES TRUST,46428722,110.27000,0.004786,125300,-0.028596,-0.025533
89848,11/02/2011,AGG,ISHARES TRUST,46428722,110.27000,0.000000,125300,0.017069,0.017888
89848,11/03/2011,AGG,ISHARES TRUST,46428722,110.03000,-0.002176,125300,0.019190,0.015892
89848,11/04/2011,AGG,ISHARES TRUST,46428722,110.00000,-0.000273,125300,-0.005560,-0.004275
89848,11/07/2011,AGG,ISHARES TRUST,46428722,110.09000,0.000818,125300,0.004913,0.000138
89848,11/08/2011,AGG,ISHARES TRUST,46428722,109.94000,-0.001362,125300,0.011209,0.010416
89848,11/09/2011,AGG,ISHARES TRUST,46428722,110.13000,0.001728,125300,-0.037840,-0.033587
